commercial_area_code,business_type,time_band,demand_level
3130168,BAKERY,TIME_21_24,CLOSED
3130169,KOREAN_FOOD,TIME_00_06,CLOSED
3130169,KOREAN_FOOD,TIME_06_11,LOW
3130169,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130169,KOREAN_FOOD,TIME_14_17,HIGH
3130169,KOREAN_FOOD,TIME_17_21,HIGH
3130169,KOREAN_FOOD,TIME_21_24,MEDIUM
3130169,BUNSIK,TIME_00_06,CLOSED
3130169,BUNSIK,TIME_06_11,LOW
3130169,BUNSIK,TIME_11_14,HIGH
3130169,BUNSIK,TIME_14_17,HIGH
3130169,BUNSIK,TIME_17_21,VERY_HIGH
3130169,BUNSIK,TIME_21_24,LOW
3130169,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130169,CAFE_BEVERAGE,TIME_06_11,LOW
3130169,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3130169,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3130169,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3130169,CAFE_BEVERAGE,TIME_21_24,CLOSED
3130170,KOREAN_FOOD,TIME_00_06,CLOSED
3130170,KOREAN_FOOD,TIME_06_11,CLOSED
3130170,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130170,KOREAN_FOOD,TIME_14_17,HIGH
3130170,KOREAN_FOOD,TIME_17_21,HIGH
3130170,KOREAN_FOOD,TIME_21_24,LOW
3130170,BUNSIK,TIME_00_06,CLOSED
3130170,BUNSIK,TIME_06_11,LOW
3130170,BUNSIK,TIME_11_14,HIGH
3130170,BUNSIK,TIME_14_17,HIGH
3130170,BUNSIK,TIME_17_21,VERY_HIGH
3130170,BUNSIK,TIME_21_24,MEDIUM
3130170,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130170,CAFE_BEVERAGE,TIME_06_11,LOW
3130170,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3130170,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3130170,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3130170,CAFE_BEVERAGE,TIME_21_24,CLOSED
3130171,KOREAN_FOOD,TIME_00_06,CLOSED
3130171,KOREAN_FOOD,TIME_06_11,CLOSED
3130171,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130171,KOREAN_FOOD,TIME_14_17,MEDIUM
3130171,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130171,KOREAN_FOOD,TIME_21_24,MEDIUM
3130171,CHICKEN,TIME_00_06,LOW
3130171,CHICKEN,TIME_06_11,CLOSED
3130171,CHICKEN,TIME_11_14,CLOSED
3130171,CHICKEN,TIME_14_17,LOW
3130171,CHICKEN,TIME_17_21,VERY_HIGH
3130171,CHICKEN,TIME_21_24,VERY_HIGH
3130171,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130171,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3130171,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3130171,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3130171,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3130171,CAFE_BEVERAGE,TIME_21_24,CLOSED
3130171,BAKERY,TIME_00_06,CLOSED
3130171,BAKERY,TIME_06_11,LOW
3130171,BAKERY,TIME_11_14,HIGH
3130171,BAKERY,TIME_14_17,HIGH
3130171,BAKERY,TIME_17_21,HIGH
3130171,BAKERY,TIME_21_24,LOW
3130172,KOREAN_FOOD,TIME_00_06,CLOSED
3130172,KOREAN_FOOD,TIME_06_11,LOW
3130172,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130172,KOREAN_FOOD,TIME_14_17,HIGH
3130172,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130172,KOREAN_FOOD,TIME_21_24,LOW
3130173,KOREAN_FOOD,TIME_00_06,CLOSED
3130173,KOREAN_FOOD,TIME_06_11,CLOSED
3130173,KOREAN_FOOD,TIME_11_14,HIGH
3130173,KOREAN_FOOD,TIME_14_17,HIGH
3130173,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130173,KOREAN_FOOD,TIME_21_24,LOW
3130175,KOREAN_FOOD,TIME_00_06,CLOSED
3130175,KOREAN_FOOD,TIME_06_11,CLOSED
3130175,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130175,KOREAN_FOOD,TIME_14_17,HIGH
3130175,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130175,KOREAN_FOOD,TIME_21_24,LOW
3130175,CAFE_BEVERAGE,TIME_00_06,LOW
3130175,CAFE_BEVERAGE,TIME_06_11,LOW
3130175,CAFE_BEVERAGE,TIME_11_14,HIGH
3130175,CAFE_BEVERAGE,TIME_14_17,HIGH
3130175,CAFE_BEVERAGE,TIME_17_21,HIGH
3130175,CAFE_BEVERAGE,TIME_21_24,MEDIUM
3130176,KOREAN_FOOD,TIME_00_06,CLOSED
3130176,KOREAN_FOOD,TIME_06_11,CLOSED
3130176,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130176,KOREAN_FOOD,TIME_14_17,HIGH
3130176,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130176,KOREAN_FOOD,TIME_21_24,LOW
3130177,KOREAN_FOOD,TIME_00_06,LOW
3130177,KOREAN_FOOD,TIME_06_11,LOW
3130177,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130177,KOREAN_FOOD,TIME_14_17,HIGH
3130177,KOREAN_FOOD,TIME_17_21,HIGH
3130177,KOREAN_FOOD,TIME_21_24,LOW
3130177,BUNSIK,TIME_00_06,CLOSED
3130177,BUNSIK,TIME_06_11,MEDIUM
3130177,BUNSIK,TIME_11_14,VERY_HIGH
3130177,BUNSIK,TIME_14_17,HIGH
3130177,BUNSIK,TIME_17_21,HIGH
3130177,BUNSIK,TIME_21_24,CLOSED
3130178,KOREAN_FOOD,TIME_00_06,CLOSED
3130178,KOREAN_FOOD,TIME_06_11,CLOSED
3130178,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130178,KOREAN_FOOD,TIME_14_17,MEDIUM
3130178,KOREAN_FOOD,TIME_17_21,HIGH
3130178,KOREAN_FOOD,TIME_21_24,LOW
3130178,JAPANESE_FOOD,TIME_00_06,CLOSED
3130178,JAPANESE_FOOD,TIME_06_11,CLOSED
3130178,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3130178,JAPANESE_FOOD,TIME_14_17,MEDIUM
3130178,JAPANESE_FOOD,TIME_17_21,VERY_HIGH
3130178,JAPANESE_FOOD,TIME_21_24,CLOSED
3130178,FAST_FOOD,TIME_00_06,CLOSED
3130178,FAST_FOOD,TIME_06_11,LOW
3130178,FAST_FOOD,TIME_11_14,VERY_HIGH
3130178,FAST_FOOD,TIME_14_17,MEDIUM
3130178,FAST_FOOD,TIME_17_21,VERY_HIGH
3130178,FAST_FOOD,TIME_21_24,CLOSED
3130178,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130178,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3130178,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3130178,CAFE_BEVERAGE,TIME_14_17,HIGH
3130178,CAFE_BEVERAGE,TIME_17_21,HIGH
3130178,CAFE_BEVERAGE,TIME_21_24,CLOSED
3130179,KOREAN_FOOD,TIME_00_06,CLOSED
3130179,KOREAN_FOOD,TIME_06_11,LOW
3130179,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130179,KOREAN_FOOD,TIME_14_17,MEDIUM
3130179,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130179,KOREAN_FOOD,TIME_21_24,LOW
3130179,CHINESE_FOOD,TIME_00_06,CLOSED
3130179,CHINESE_FOOD,TIME_06_11,CLOSED
3130179,CHINESE_FOOD,TIME_11_14,VERY_HIGH
3130179,CHINESE_FOOD,TIME_14_17,HIGH
3130179,CHINESE_FOOD,TIME_17_21,VERY_HIGH
3130179,CHINESE_FOOD,TIME_21_24,CLOSED
3130179,JAPANESE_FOOD,TIME_00_06,CLOSED
3130179,JAPANESE_FOOD,TIME_06_11,CLOSED
3130179,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3130179,JAPANESE_FOOD,TIME_14_17,HIGH
3130179,JAPANESE_FOOD,TIME_17_21,HIGH
3130179,JAPANESE_FOOD,TIME_21_24,CLOSED
3130179,WESTERN_FOOD,TIME_00_06,CLOSED
3130179,WESTERN_FOOD,TIME_06_11,CLOSED
3130179,WESTERN_FOOD,TIME_11_14,VERY_HIGH
3130179,WESTERN_FOOD,TIME_14_17,HIGH
3130179,WESTERN_FOOD,TIME_17_21,HIGH
3130179,WESTERN_FOOD,TIME_21_24,CLOSED
3130179,CHICKEN,TIME_00_06,CLOSED
3130179,CHICKEN,TIME_06_11,LOW
3130179,CHICKEN,TIME_11_14,VERY_HIGH
3130179,CHICKEN,TIME_14_17,LOW
3130179,CHICKEN,TIME_17_21,VERY_HIGH
3130179,CHICKEN,TIME_21_24,MEDIUM
3130179,FAST_FOOD,TIME_00_06,CLOSED
3130179,FAST_FOOD,TIME_06_11,LOW
3130179,FAST_FOOD,TIME_11_14,VERY_HIGH
3130179,FAST_FOOD,TIME_14_17,HIGH
3130179,FAST_FOOD,TIME_17_21,HIGH
3130179,FAST_FOOD,TIME_21_24,LOW
3130179,BUNSIK,TIME_00_06,CLOSED
3130179,BUNSIK,TIME_06_11,LOW
3130179,BUNSIK,TIME_11_14,VERY_HIGH
3130179,BUNSIK,TIME_14_17,HIGH
3130179,BUNSIK,TIME_17_21,VERY_HIGH
3130179,BUNSIK,TIME_21_24,LOW
3130179,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130179,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3130179,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3130179,CAFE_BEVERAGE,TIME_14_17,HIGH
3130179,CAFE_BEVERAGE,TIME_17_21,HIGH
3130179,CAFE_BEVERAGE,TIME_21_24,LOW
3130179,BAKERY,TIME_00_06,CLOSED
3130179,BAKERY,TIME_06_11,LOW
3130179,BAKERY,TIME_11_14,HIGH
3130179,BAKERY,TIME_14_17,VERY_HIGH
3130179,BAKERY,TIME_17_21,VERY_HIGH
3130179,BAKERY,TIME_21_24,LOW
3130180,KOREAN_FOOD,TIME_00_06,CLOSED
3130180,KOREAN_FOOD,TIME_06_11,CLOSED
3130180,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130180,KOREAN_FOOD,TIME_14_17,MEDIUM
3130180,KOREAN_FOOD,TIME_17_21,HIGH
3130180,KOREAN_FOOD,TIME_21_24,LOW
3130180,BUNSIK,TIME_00_06,CLOSED
3130180,BUNSIK,TIME_06_11,CLOSED
3130180,BUNSIK,TIME_11_14,VERY_HIGH
3130180,BUNSIK,TIME_14_17,VERY_HIGH
3130180,BUNSIK,TIME_17_21,VERY_HIGH
3130180,BUNSIK,TIME_21_24,LOW
3130181,KOREAN_FOOD,TIME_00_06,CLOSED
3130181,KOREAN_FOOD,TIME_06_11,CLOSED
3130181,KOREAN_FOOD,TIME_11_14,HIGH
3130181,KOREAN_FOOD,TIME_14_17,HIGH
3130181,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130181,KOREAN_FOOD,TIME_21_24,MEDIUM
3130182,KOREAN_FOOD,TIME_00_06,CLOSED
3130182,KOREAN_FOOD,TIME_06_11,LOW
3130182,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130182,KOREAN_FOOD,TIME_14_17,HIGH
3130182,KOREAN_FOOD,TIME_17_21,HIGH
3130182,KOREAN_FOOD,TIME_21_24,LOW
3130182,BUNSIK,TIME_00_06,CLOSED
3130182,BUNSIK,TIME_06_11,LOW
3130182,BUNSIK,TIME_11_14,VERY_HIGH
3130182,BUNSIK,TIME_14_17,HIGH
3130182,BUNSIK,TIME_17_21,HIGH
3130182,BUNSIK,TIME_21_24,LOW
3130182,BAKERY,TIME_00_06,CLOSED
3130182,BAKERY,TIME_06_11,LOW
3130182,BAKERY,TIME_11_14,HIGH
3130182,BAKERY,TIME_14_17,HIGH
3130182,BAKERY,TIME_17_21,HIGH
3130182,BAKERY,TIME_21_24,LOW
3130183,KOREAN_FOOD,TIME_00_06,LOW
3130183,KOREAN_FOOD,TIME_06_11,CLOSED
3130183,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130183,KOREAN_FOOD,TIME_14_17,LOW
3130183,KOREAN_FOOD,TIME_17_21,HIGH
3130183,KOREAN_FOOD,TIME_21_24,MEDIUM
3130183,CHINESE_FOOD,TIME_00_06,CLOSED
3130183,CHINESE_FOOD,TIME_06_11,CLOSED
3130183,CHINESE_FOOD,TIME_11_14,VERY_HIGH
3130183,CHINESE_FOOD,TIME_14_17,LOW
3130183,CHINESE_FOOD,TIME_17_21,HIGH
3130183,CHINESE_FOOD,TIME_21_24,LOW
3130183,JAPANESE_FOOD,TIME_00_06,CLOSED
3130183,JAPANESE_FOOD,TIME_06_11,CLOSED
3130183,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3130183,JAPANESE_FOOD,TIME_14_17,LOW
3130183,JAPANESE_FOOD,TIME_17_21,HIGH
3130183,JAPANESE_FOOD,TIME_21_24,MEDIUM
3130183,WESTERN_FOOD,TIME_00_06,CLOSED
3130183,WESTERN_FOOD,TIME_06_11,CLOSED
3130183,WESTERN_FOOD,TIME_11_14,VERY_HIGH
3130183,WESTERN_FOOD,TIME_14_17,MEDIUM
3130183,WESTERN_FOOD,TIME_17_21,HIGH
3130183,WESTERN_FOOD,TIME_21_24,LOW
3130183,CHICKEN,TIME_00_06,LOW
3130183,CHICKEN,TIME_06_11,CLOSED
3130183,CHICKEN,TIME_11_14,LOW
3130183,CHICKEN,TIME_14_17,LOW
3130183,CHICKEN,TIME_17_21,VERY_HIGH
3130183,CHICKEN,TIME_21_24,VERY_HIGH
3130183,FAST_FOOD,TIME_00_06,CLOSED
3130183,FAST_FOOD,TIME_06_11,LOW
3130183,FAST_FOOD,TIME_11_14,VERY_HIGH
3130183,FAST_FOOD,TIME_14_17,HIGH
3130183,FAST_FOOD,TIME_17_21,HIGH
3130183,FAST_FOOD,TIME_21_24,MEDIUM
3130183,BUNSIK,TIME_00_06,CLOSED
3130183,BUNSIK,TIME_06_11,MEDIUM
3130183,BUNSIK,TIME_11_14,VERY_HIGH
3130183,BUNSIK,TIME_14_17,MEDIUM
3130183,BUNSIK,TIME_17_21,MEDIUM
3130183,BUNSIK,TIME_21_24,LOW
3130183,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130183,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3130183,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3130183,CAFE_BEVERAGE,TIME_14_17,HIGH
3130183,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3130183,CAFE_BEVERAGE,TIME_21_24,LOW
3130183,BAKERY,TIME_00_06,CLOSED
3130183,BAKERY,TIME_06_11,LOW
3130183,BAKERY,TIME_11_14,VERY_HIGH
3130183,BAKERY,TIME_14_17,VERY_HIGH
3130183,BAKERY,TIME_17_21,HIGH
3130183,BAKERY,TIME_21_24,CLOSED
3130184,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130184,CAFE_BEVERAGE,TIME_06_11,LOW
3130184,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3130184,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3130184,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3130184,CAFE_BEVERAGE,TIME_21_24,CLOSED
3130185,KOREAN_FOOD,TIME_00_06,CLOSED
3130185,KOREAN_FOOD,TIME_06_11,LOW
3130185,KOREAN_FOOD,TIME_11_14,HIGH
3130185,KOREAN_FOOD,TIME_14_17,HIGH
3130185,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130185,KOREAN_FOOD,TIME_21_24,MEDIUM
3130185,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130185,CAFE_BEVERAGE,TIME_06_11,LOW
3130185,CAFE_BEVERAGE,TIME_11_14,HIGH
3130185,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3130185,CAFE_BEVERAGE,TIME_17_21,HIGH
3130185,CAFE_BEVERAGE,TIME_21_24,CLOSED
3130186,KOREAN_FOOD,TIME_00_06,CLOSED
3130186,KOREAN_FOOD,TIME_06_11,LOW
3130186,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130186,KOREAN_FOOD,TIME_14_17,VERY_HIGH
3130186,KOREAN_FOOD,TIME_17_21,HIGH
3130186,KOREAN_FOOD,TIME_21_24,LOW
3130186,CHINESE_FOOD,TIME_00_06,CLOSED
3130186,CHINESE_FOOD,TIME_06_11,CLOSED
3130186,CHINESE_FOOD,TIME_11_14,VERY_HIGH
3130186,CHINESE_FOOD,TIME_14_17,HIGH
3130186,CHINESE_FOOD,TIME_17_21,VERY_HIGH
3130186,CHINESE_FOOD,TIME_21_24,LOW
3130186,CHICKEN,TIME_00_06,CLOSED
3130186,CHICKEN,TIME_06_11,CLOSED
3130186,CHICKEN,TIME_11_14,HIGH
3130186,CHICKEN,TIME_14_17,VERY_HIGH
3130186,CHICKEN,TIME_17_21,VERY_HIGH
3130186,CHICKEN,TIME_21_24,CLOSED
3130186,BUNSIK,TIME_00_06,CLOSED
3130186,BUNSIK,TIME_06_11,LOW
3130186,BUNSIK,TIME_11_14,HIGH
3130186,BUNSIK,TIME_14_17,VERY_HIGH
3130186,BUNSIK,TIME_17_21,HIGH
3130186,BUNSIK,TIME_21_24,CLOSED
3130186,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130186,CAFE_BEVERAGE,TIME_06_11,LOW
3130186,CAFE_BEVERAGE,TIME_11_14,HIGH
3130186,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3130186,CAFE_BEVERAGE,TIME_17_21,HIGH
3130186,CAFE_BEVERAGE,TIME_21_24,LOW
3130189,KOREAN_FOOD,TIME_00_06,LOW
3130189,KOREAN_FOOD,TIME_06_11,CLOSED
3130189,KOREAN_FOOD,TIME_11_14,LOW
3130189,KOREAN_FOOD,TIME_14_17,MEDIUM
3130189,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130189,KOREAN_FOOD,TIME_21_24,VERY_HIGH
3130190,KOREAN_FOOD,TIME_00_06,LOW
3130190,KOREAN_FOOD,TIME_06_11,LOW
3130190,KOREAN_FOOD,TIME_11_14,HIGH
3130190,KOREAN_FOOD,TIME_14_17,MEDIUM
3130190,KOREAN_FOOD,TIME_17_21,HIGH
3130190,KOREAN_FOOD,TIME_21_24,HIGH
3130190,JAPANESE_FOOD,TIME_00_06,CLOSED
3130190,JAPANESE_FOOD,TIME_06_11,CLOSED
3130190,JAPANESE_FOOD,TIME_11_14,HIGH
3130190,JAPANESE_FOOD,TIME_14_17,HIGH
3130190,JAPANESE_FOOD,TIME_17_21,VERY_HIGH
3130190,JAPANESE_FOOD,TIME_21_24,LOW
3130190,WESTERN_FOOD,TIME_00_06,LOW
3130190,WESTERN_FOOD,TIME_06_11,CLOSED
3130190,WESTERN_FOOD,TIME_11_14,HIGH
3130190,WESTERN_FOOD,TIME_14_17,HIGH
3130190,WESTERN_FOOD,TIME_17_21,VERY_HIGH
3130190,WESTERN_FOOD,TIME_21_24,MEDIUM
3130190,BUNSIK,TIME_00_06,CLOSED
3130190,BUNSIK,TIME_06_11,CLOSED
3130190,BUNSIK,TIME_11_14,HIGH
3130190,BUNSIK,TIME_14_17,HIGH
3130190,BUNSIK,TIME_17_21,VERY_HIGH
3130190,BUNSIK,TIME_21_24,LOW
3130190,CAFE_BEVERAGE,TIME_00_06,LOW
3130190,CAFE_BEVERAGE,TIME_06_11,LOW
3130190,CAFE_BEVERAGE,TIME_11_14,HIGH
3130190,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3130190,CAFE_BEVERAGE,TIME_17_21,HIGH
3130190,CAFE_BEVERAGE,TIME_21_24,MEDIUM
3130190,BAKERY,TIME_00_06,CLOSED
3130190,BAKERY,TIME_06_11,CLOSED
3130190,BAKERY,TIME_11_14,MEDIUM
3130190,BAKERY,TIME_14_17,VERY_HIGH
3130190,BAKERY,TIME_17_21,VERY_HIGH
3130190,BAKERY,TIME_21_24,MEDIUM
3130191,KOREAN_FOOD,TIME_00_06,LOW
3130191,KOREAN_FOOD,TIME_06_11,LOW
3130191,KOREAN_FOOD,TIME_11_14,HIGH
3130191,KOREAN_FOOD,TIME_14_17,MEDIUM
3130191,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130191,KOREAN_FOOD,TIME_21_24,HIGH
3130191,CHINESE_FOOD,TIME_00_06,CLOSED
3130191,CHINESE_FOOD,TIME_06_11,CLOSED
3130191,CHINESE_FOOD,TIME_11_14,HIGH
3130191,CHINESE_FOOD,TIME_14_17,HIGH
3130191,CHINESE_FOOD,TIME_17_21,VERY_HIGH
3130191,CHINESE_FOOD,TIME_21_24,LOW
3130191,JAPANESE_FOOD,TIME_00_06,CLOSED
3130191,JAPANESE_FOOD,TIME_06_11,CLOSED
3130191,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3130191,JAPANESE_FOOD,TIME_14_17,HIGH
3130191,JAPANESE_FOOD,TIME_17_21,VERY_HIGH
3130191,JAPANESE_FOOD,TIME_21_24,LOW
3130191,WESTERN_FOOD,TIME_00_06,CLOSED
3130191,WESTERN_FOOD,TIME_06_11,CLOSED
3130191,WESTERN_FOOD,TIME_11_14,HIGH
3130191,WESTERN_FOOD,TIME_14_17,HIGH
3130191,WESTERN_FOOD,TIME_17_21,VERY_HIGH
3130191,WESTERN_FOOD,TIME_21_24,MEDIUM
3130191,CHICKEN,TIME_00_06,LOW
3130191,CHICKEN,TIME_06_11,CLOSED
3130191,CHICKEN,TIME_11_14,LOW
3130191,CHICKEN,TIME_14_17,MEDIUM
3130191,CHICKEN,TIME_17_21,VERY_HIGH
3130191,CHICKEN,TIME_21_24,VERY_HIGH
3130191,BUNSIK,TIME_00_06,CLOSED
3130191,BUNSIK,TIME_06_11,CLOSED
3130191,BUNSIK,TIME_11_14,HIGH
3130191,BUNSIK,TIME_14_17,HIGH
3130191,BUNSIK,TIME_17_21,VERY_HIGH
3130191,BUNSIK,TIME_21_24,MEDIUM
3130191,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130191,CAFE_BEVERAGE,TIME_06_11,LOW
3130191,CAFE_BEVERAGE,TIME_11_14,HIGH
3130191,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3130191,CAFE_BEVERAGE,TIME_17_21,HIGH
3130191,CAFE_BEVERAGE,TIME_21_24,LOW
3130191,BAKERY,TIME_00_06,CLOSED
3130191,BAKERY,TIME_06_11,CLOSED
3130191,BAKERY,TIME_11_14,HIGH
3130191,BAKERY,TIME_14_17,VERY_HIGH
3130191,BAKERY,TIME_17_21,VERY_HIGH
3130191,BAKERY,TIME_21_24,LOW
3130192,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130192,CAFE_BEVERAGE,TIME_06_11,CLOSED
3130192,CAFE_BEVERAGE,TIME_11_14,HIGH
3130192,CAFE_BEVERAGE,TIME_14_17,VERY_HIGH
3130192,CAFE_BEVERAGE,TIME_17_21,HIGH
3130192,CAFE_BEVERAGE,TIME_21_24,CLOSED
3130194,KOREAN_FOOD,TIME_00_06,CLOSED
3130194,KOREAN_FOOD,TIME_06_11,LOW
3130194,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130194,KOREAN_FOOD,TIME_14_17,MEDIUM
3130194,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130194,KOREAN_FOOD,TIME_21_24,MEDIUM
3130194,JAPANESE_FOOD,TIME_00_06,LOW
3130194,JAPANESE_FOOD,TIME_06_11,CLOSED
3130194,JAPANESE_FOOD,TIME_11_14,HIGH
3130194,JAPANESE_FOOD,TIME_14_17,LOW
3130194,JAPANESE_FOOD,TIME_17_21,HIGH
3130194,JAPANESE_FOOD,TIME_21_24,VERY_HIGH
3130194,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130194,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3130194,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3130194,CAFE_BEVERAGE,TIME_14_17,HIGH
3130194,CAFE_BEVERAGE,TIME_17_21,LOW
3130194,CAFE_BEVERAGE,TIME_21_24,CLOSED
3130195,KOREAN_FOOD,TIME_00_06,LOW
3130195,KOREAN_FOOD,TIME_06_11,LOW
3130195,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130195,KOREAN_FOOD,TIME_14_17,LOW
3130195,KOREAN_FOOD,TIME_17_21,VERY_HIGH
3130195,KOREAN_FOOD,TIME_21_24,MEDIUM
3130195,CHINESE_FOOD,TIME_00_06,CLOSED
3130195,CHINESE_FOOD,TIME_06_11,CLOSED
3130195,CHINESE_FOOD,TIME_11_14,VERY_HIGH
3130195,CHINESE_FOOD,TIME_14_17,MEDIUM
3130195,CHINESE_FOOD,TIME_17_21,VERY_HIGH
3130195,CHINESE_FOOD,TIME_21_24,LOW
3130195,JAPANESE_FOOD,TIME_00_06,CLOSED
3130195,JAPANESE_FOOD,TIME_06_11,CLOSED
3130195,JAPANESE_FOOD,TIME_11_14,VERY_HIGH
3130195,JAPANESE_FOOD,TIME_14_17,MEDIUM
3130195,JAPANESE_FOOD,TIME_17_21,HIGH
3130195,JAPANESE_FOOD,TIME_21_24,LOW
3130195,CHICKEN,TIME_00_06,LOW
3130195,CHICKEN,TIME_06_11,CLOSED
3130195,CHICKEN,TIME_11_14,VERY_HIGH
3130195,CHICKEN,TIME_14_17,LOW
3130195,CHICKEN,TIME_17_21,HIGH
3130195,CHICKEN,TIME_21_24,VERY_HIGH
3130195,FAST_FOOD,TIME_00_06,CLOSED
3130195,FAST_FOOD,TIME_06_11,LOW
3130195,FAST_FOOD,TIME_11_14,VERY_HIGH
3130195,FAST_FOOD,TIME_14_17,HIGH
3130195,FAST_FOOD,TIME_17_21,VERY_HIGH
3130195,FAST_FOOD,TIME_21_24,LOW
3130195,BUNSIK,TIME_00_06,CLOSED
3130195,BUNSIK,TIME_06_11,LOW
3130195,BUNSIK,TIME_11_14,VERY_HIGH
3130195,BUNSIK,TIME_14_17,HIGH
3130195,BUNSIK,TIME_17_21,HIGH
3130195,BUNSIK,TIME_21_24,LOW
3130195,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130195,CAFE_BEVERAGE,TIME_06_11,MEDIUM
3130195,CAFE_BEVERAGE,TIME_11_14,VERY_HIGH
3130195,CAFE_BEVERAGE,TIME_14_17,HIGH
3130195,CAFE_BEVERAGE,TIME_17_21,MEDIUM
3130195,CAFE_BEVERAGE,TIME_21_24,LOW
3130195,BAKERY,TIME_00_06,CLOSED
3130195,BAKERY,TIME_06_11,MEDIUM
3130195,BAKERY,TIME_11_14,HIGH
3130195,BAKERY,TIME_14_17,HIGH
3130195,BAKERY,TIME_17_21,HIGH
3130195,BAKERY,TIME_21_24,LOW
3130196,KOREAN_FOOD,TIME_00_06,LOW
3130196,KOREAN_FOOD,TIME_06_11,LOW
3130196,KOREAN_FOOD,TIME_11_14,VERY_HIGH
3130196,KOREAN_FOOD,TIME_14_17,MEDIUM
3130196,KOREAN_FOOD,TIME_17_21,HIGH
3130196,KOREAN_FOOD,TIME_21_24,MEDIUM
3130196,BUNSIK,TIME_00_06,CLOSED
3130196,BUNSIK,TIME_06_11,LOW
3130196,BUNSIK,TIME_11_14,VERY_HIGH
3130196,BUNSIK,TIME_14_17,MEDIUM
3130196,BUNSIK,TIME_17_21,HIGH
3130196,BUNSIK,TIME_21_24,LOW
3130196,CAFE_BEVERAGE,TIME_00_06,CLOSED
3130196,CAFE_BEVERAGE,TIME_06_11,HIGH
