commercial_area_code,commercial_area_name,business_type,time_band,quarter_count,total_transactions,band_transactions,band_hours,observed_days,hourly_average,overall_hourly_average,time_index,demand_level
3120172,교대입구교차로,BUNSIK,TIME_11_14,12,584105,292469,3,1096,88.9504,22.2059,400.57,VERY_HIGH
3120172,교대입구교차로,BUNSIK,TIME_14_17,12,584105,83049,3,1096,25.2582,22.2059,113.75,MEDIUM
3120172,교대입구교차로,BUNSIK,TIME_17_21,12,584105,156739,4,1096,35.7525,22.2059,161.0,HIGH
3120172,교대입구교차로,BUNSIK,TIME_21_24,12,584105,11430,3,1096,3.4763,22.2059,15.65,LOW
3120172,교대입구교차로,CAFE_BEVERAGE,TIME_00_06,12,2144160,332,6,1096,0.0505,81.5146,0.06,CLOSED
3120172,교대입구교차로,CAFE_BEVERAGE,TIME_06_11,12,2144160,479585,5,1096,87.5155,81.5146,107.36,MEDIUM
3120172,교대입구교차로,CAFE_BEVERAGE,TIME_11_14,12,2144160,855459,3,1096,260.1761,81.5146,319.18,VERY_HIGH
3120172,교대입구교차로,CAFE_BEVERAGE,TIME_14_17,12,2144160,445737,3,1096,135.5648,81.5146,166.31,HIGH
3120172,교대입구교차로,CAFE_BEVERAGE,TIME_17_21,12,2144160,318009,4,1096,72.5385,81.5146,88.99,MEDIUM
3120172,교대입구교차로,CAFE_BEVERAGE,TIME_21_24,12,2144160,45038,3,1096,13.6977,81.5146,16.8,LOW
3120173,교대역(법원.검찰청),KOREAN_FOOD,TIME_00_06,12,9533008,88443,6,1096,13.4494,362.4167,3.71,CLOSED
3120173,교대역(법원.검찰청),KOREAN_FOOD,TIME_06_11,12,9533008,213226,5,1096,38.9099,362.4167,10.74,LOW
3120173,교대역(법원.검찰청),KOREAN_FOOD,TIME_11_14,12,9533008,5469762,3,1096,1663.5529,362.4167,459.02,VERY_HIGH
3120173,교대역(법원.검찰청),KOREAN_FOOD,TIME_14_17,12,9533008,715300,3,1096,217.5487,362.4167,60.03,LOW
3120173,교대역(법원.검찰청),KOREAN_FOOD,TIME_17_21,12,9533008,2489113,4,1096,567.7721,362.4167,156.66,HIGH
3120173,교대역(법원.검찰청),KOREAN_FOOD,TIME_21_24,12,9533008,557164,3,1096,169.4538,362.4167,46.76,LOW
3120173,교대역(법원.검찰청),CHINESE_FOOD,TIME_00_06,12,1178635,5347,6,1096,0.8131,44.8082,1.81,CLOSED
3120173,교대역(법원.검찰청),CHINESE_FOOD,TIME_06_11,12,1178635,4057,5,1096,0.7403,44.8082,1.65,CLOSED
3120173,교대역(법원.검찰청),CHINESE_FOOD,TIME_11_14,12,1178635,731143,3,1096,222.3671,44.8082,496.26,VERY_HIGH
3120173,교대역(법원.검찰청),CHINESE_FOOD,TIME_14_17,12,1178635,119564,3,1096,36.3637,44.8082,81.15,MEDIUM
3120173,교대역(법원.검찰청),CHINESE_FOOD,TIME_17_21,12,1178635,288571,4,1096,65.8237,44.8082,146.9,HIGH
3120173,교대역(법원.검찰청),CHINESE_FOOD,TIME_21_24,12,1178635,29953,3,1096,9.1098,44.8082,20.33,LOW
3120173,교대역(법원.검찰청),JAPANESE_FOOD,TIME_00_06,12,624141,6883,6,1096,1.0467,23.728,4.41,CLOSED
3120173,교대역(법원.검찰청),JAPANESE_FOOD,TIME_06_11,12,624141,1803,5,1096,0.329,23.728,1.39,CLOSED
3120173,교대역(법원.검찰청),JAPANESE_FOOD,TIME_11_14,12,624141,349281,3,1096,106.229,23.728,447.69,VERY_HIGH
3120173,교대역(법원.검찰청),JAPANESE_FOOD,TIME_14_17,12,624141,47064,3,1096,14.3139,23.728,60.32,LOW
3120173,교대역(법원.검찰청),JAPANESE_FOOD,TIME_17_21,12,624141,178623,4,1096,40.7443,23.728,171.71,HIGH
3120173,교대역(법원.검찰청),JAPANESE_FOOD,TIME_21_24,12,624141,40487,3,1096,12.3136,23.728,51.89,LOW
3120173,교대역(법원.검찰청),WESTERN_FOOD,TIME_00_06,12,745125,1592,6,1096,0.2421,28.3274,0.85,CLOSED
3120173,교대역(법원.검찰청),WESTERN_FOOD,TIME_06_11,12,745125,2653,5,1096,0.4841,28.3274,1.71,CLOSED
3120173,교대역(법원.검찰청),WESTERN_FOOD,TIME_11_14,12,745125,496378,3,1096,150.9665,28.3274,532.93,VERY_HIGH
3120173,교대역(법원.검찰청),WESTERN_FOOD,TIME_14_17,12,745125,54898,3,1096,16.6965,28.3274,58.94,LOW
3120173,교대역(법원.검찰청),WESTERN_FOOD,TIME_17_21,12,745125,177612,4,1096,40.5137,28.3274,143.02,HIGH
3120173,교대역(법원.검찰청),WESTERN_FOOD,TIME_21_24,12,745125,11992,3,1096,3.6472,28.3274,12.88,LOW
3120173,교대역(법원.검찰청),CHICKEN,TIME_00_06,12,354640,9556,6,1096,1.4532,13.4824,10.78,LOW
3120173,교대역(법원.검찰청),CHICKEN,TIME_06_11,12,354640,2374,5,1096,0.4332,13.4824,3.21,CLOSED
3120173,교대역(법원.검찰청),CHICKEN,TIME_11_14,12,354640,43545,3,1096,13.2436,13.4824,98.23,MEDIUM
3120173,교대역(법원.검찰청),CHICKEN,TIME_14_17,12,354640,17162,3,1096,5.2196,13.4824,38.71,LOW
3120173,교대역(법원.검찰청),CHICKEN,TIME_17_21,12,354640,129626,4,1096,29.568,13.4824,219.31,HIGH
3120173,교대역(법원.검찰청),CHICKEN,TIME_21_24,12,354640,152377,3,1096,46.3434,13.4824,343.73,VERY_HIGH
3120173,교대역(법원.검찰청),FAST_FOOD,TIME_00_06,12,1062193,56,6,1096,0.0085,40.3814,0.02,CLOSED
3120173,교대역(법원.검찰청),FAST_FOOD,TIME_06_11,12,1062193,162370,5,1096,29.6296,40.3814,73.37,MEDIUM
3120173,교대역(법원.검찰청),FAST_FOOD,TIME_11_14,12,1062193,400934,3,1096,121.9386,40.3814,301.97,VERY_HIGH
3120173,교대역(법원.검찰청),FAST_FOOD,TIME_14_17,12,1062193,148169,3,1096,45.0636,40.3814,111.59,MEDIUM
3120173,교대역(법원.검찰청),FAST_FOOD,TIME_17_21,12,1062193,299599,4,1096,68.3392,40.3814,169.23,HIGH
3120173,교대역(법원.검찰청),FAST_FOOD,TIME_21_24,12,1062193,51065,3,1096,15.5307,40.3814,38.46,LOW
3120173,교대역(법원.검찰청),BUNSIK,TIME_00_06,12,2240625,1231,6,1096,0.1872,85.1819,0.22,CLOSED
3120173,교대역(법원.검찰청),BUNSIK,TIME_06_11,12,2240625,167354,5,1096,30.5391,85.1819,35.85,LOW
3120173,교대역(법원.검찰청),BUNSIK,TIME_11_14,12,2240625,1064552,3,1096,323.7689,85.1819,380.09,VERY_HIGH
3120173,교대역(법원.검찰청),BUNSIK,TIME_14_17,12,2240625,296251,3,1096,90.1007,85.1819,105.77,MEDIUM
3120173,교대역(법원.검찰청),BUNSIK,TIME_17_21,12,2240625,625547,4,1096,142.6886,85.1819,167.51,HIGH
3120173,교대역(법원.검찰청),BUNSIK,TIME_21_24,12,2240625,85690,3,1096,26.0614,85.1819,30.6,LOW
3120173,교대역(법원.검찰청),CAFE_BEVERAGE,TIME_00_06,12,7233550,24804,6,1096,3.7719,274.9981,1.37,CLOSED
3120173,교대역(법원.검찰청),CAFE_BEVERAGE,TIME_06_11,12,7233550,1939027,5,1096,353.837,274.9981,128.67,MEDIUM
3120173,교대역(법원.검찰청),CAFE_BEVERAGE,TIME_11_14,12,7233550,2772507,3,1096,843.2199,274.9981,306.63,VERY_HIGH
3120173,교대역(법원.검찰청),CAFE_BEVERAGE,TIME_14_17,12,7233550,1275077,3,1096,387.7971,274.9981,141.02,HIGH
3120173,교대역(법원.검찰청),CAFE_BEVERAGE,TIME_17_21,12,7233550,1034590,4,1096,235.9922,274.9981,85.82,MEDIUM
3120173,교대역(법원.검찰청),CAFE_BEVERAGE,TIME_21_24,12,7233550,187545,3,1096,57.0392,274.9981,20.74,LOW
3120173,교대역(법원.검찰청),BAKERY,TIME_00_06,12,2032617,671,6,1096,0.102,77.2741,0.13,CLOSED
3120173,교대역(법원.검찰청),BAKERY,TIME_06_11,12,2032617,452931,5,1096,82.6516,77.2741,106.96,MEDIUM
3120173,교대역(법원.검찰청),BAKERY,TIME_11_14,12,2032617,669851,3,1096,203.726,77.2741,263.64,VERY_HIGH
3120173,교대역(법원.검찰청),BAKERY,TIME_14_17,12,2032617,396802,3,1096,120.6819,77.2741,156.17,HIGH
3120173,교대역(법원.검찰청),BAKERY,TIME_17_21,12,2032617,447119,4,1096,101.9888,77.2741,131.98,HIGH
3120173,교대역(법원.검찰청),BAKERY,TIME_21_24,12,2032617,65243,3,1096,19.8428,77.2741,25.68,LOW
3120175,남부터미널역,KOREAN_FOOD,TIME_00_06,12,1659435,13207,6,1096,2.0084,63.0868,3.18,CLOSED
3120175,남부터미널역,KOREAN_FOOD,TIME_06_11,12,1659435,46296,5,1096,8.4482,63.0868,13.39,LOW
3120175,남부터미널역,KOREAN_FOOD,TIME_11_14,12,1659435,959075,3,1096,291.6895,63.0868,462.36,VERY_HIGH
3120175,남부터미널역,KOREAN_FOOD,TIME_14_17,12,1659435,134022,3,1096,40.7609,63.0868,64.61,LOW
3120175,남부터미널역,KOREAN_FOOD,TIME_17_21,12,1659435,415832,4,1096,94.8522,63.0868,150.35,HIGH
3120175,남부터미널역,KOREAN_FOOD,TIME_21_24,12,1659435,91003,3,1096,27.6773,63.0868,43.87,LOW
3120175,남부터미널역,CHINESE_FOOD,TIME_00_06,12,294805,0,6,1096,0.0,11.2076,0.0,CLOSED
3120175,남부터미널역,CHINESE_FOOD,TIME_06_11,12,294805,147,5,1096,0.0268,11.2076,0.24,CLOSED
3120175,남부터미널역,CHINESE_FOOD,TIME_11_14,12,294805,204376,3,1096,62.1582,11.2076,554.61,VERY_HIGH
3120175,남부터미널역,CHINESE_FOOD,TIME_14_17,12,294805,20507,3,1096,6.2369,11.2076,55.65,LOW
3120175,남부터미널역,CHINESE_FOOD,TIME_17_21,12,294805,66871,4,1096,15.2534,11.2076,136.1,HIGH
3120175,남부터미널역,CHINESE_FOOD,TIME_21_24,12,294805,2904,3,1096,0.8832,11.2076,7.88,CLOSED
3120175,남부터미널역,JAPANESE_FOOD,TIME_00_06,12,194411,1358,6,1096,0.2065,7.3909,2.79,CLOSED
3120175,남부터미널역,JAPANESE_FOOD,TIME_06_11,12,194411,327,5,1096,0.0597,7.3909,0.81,CLOSED
3120175,남부터미널역,JAPANESE_FOOD,TIME_11_14,12,194411,121350,3,1096,36.9069,7.3909,499.35,VERY_HIGH
3120175,남부터미널역,JAPANESE_FOOD,TIME_14_17,12,194411,9731,3,1096,2.9595,7.3909,40.04,LOW
3120175,남부터미널역,JAPANESE_FOOD,TIME_17_21,12,194411,47796,4,1096,10.9024,7.3909,147.51,HIGH
3120175,남부터미널역,JAPANESE_FOOD,TIME_21_24,12,194411,13849,3,1096,4.212,7.3909,56.99,LOW
3120175,남부터미널역,WESTERN_FOOD,TIME_00_06,12,38733,0,6,1096,0.0,1.4725,0.0,CLOSED
3120175,남부터미널역,WESTERN_FOOD,TIME_06_11,12,38733,0,5,1096,0.0,1.4725,0.0,CLOSED
3120175,남부터미널역,WESTERN_FOOD,TIME_11_14,12,38733,20833,3,1096,6.3361,1.4725,430.29,VERY_HIGH
3120175,남부터미널역,WESTERN_FOOD,TIME_14_17,12,38733,9092,3,1096,2.7652,1.4725,187.79,HIGH
3120175,남부터미널역,WESTERN_FOOD,TIME_17_21,12,38733,8802,4,1096,2.0078,1.4725,136.35,HIGH
3120175,남부터미널역,WESTERN_FOOD,TIME_21_24,12,38733,6,3,1096,0.0018,1.4725,0.12,CLOSED
3120175,남부터미널역,CHICKEN,TIME_00_06,12,173638,8952,6,1096,1.3613,6.6012,20.62,LOW
3120175,남부터미널역,CHICKEN,TIME_06_11,12,173638,0,5,1096,0.0,6.6012,0.0,CLOSED
3120175,남부터미널역,CHICKEN,TIME_11_14,12,173638,2321,3,1096,0.7059,6.6012,10.69,LOW
3120175,남부터미널역,CHICKEN,TIME_14_17,12,173638,10494,3,1096,3.1916,6.6012,48.35,LOW
3120175,남부터미널역,CHICKEN,TIME_17_21,12,173638,80524,4,1096,18.3677,6.6012,278.25,VERY_HIGH
3120175,남부터미널역,CHICKEN,TIME_21_24,12,173638,71347,3,1096,21.6992,6.6012,328.72,VERY_HIGH
3120175,남부터미널역,FAST_FOOD,TIME_00_06,12,653267,5,6,1096,0.0008,24.8353,0.0,CLOSED
3120175,남부터미널역,FAST_FOOD,TIME_06_11,12,653267,29084,5,1096,5.3073,24.8353,21.37,LOW
3120175,남부터미널역,FAST_FOOD,TIME_11_14,12,653267,214644,3,1096,65.281,24.8353,262.86,VERY_HIGH
3120175,남부터미널역,FAST_FOOD,TIME_14_17,12,653267,130777,3,1096,39.774,24.8353,160.15,HIGH
3120175,남부터미널역,FAST_FOOD,TIME_17_21,12,653267,230848,4,1096,52.6569,24.8353,212.02,HIGH
3120175,남부터미널역,FAST_FOOD,TIME_21_24,12,653267,47909,3,1096,14.5709,24.8353,58.67,LOW
3120175,남부터미널역,BUNSIK,TIME_00_06,12,903857,10457,6,1096,1.5902,34.362,4.63,CLOSED
3120175,남부터미널역,BUNSIK,TIME_06_11,12,903857,210792,5,1096,38.4657,34.362,111.94,MEDIUM
3120175,남부터미널역,BUNSIK,TIME_11_14,12,903857,288768,3,1096,87.8248,34.362,255.59,VERY_HIGH
3120175,남부터미널역,BUNSIK,TIME_14_17,12,903857,124370,3,1096,37.8254,34.362,110.08,MEDIUM
3120175,남부터미널역,BUNSIK,TIME_17_21,12,903857,245625,4,1096,56.0276,34.362,163.05,HIGH
3120175,남부터미널역,BUNSIK,TIME_21_24,12,903857,23845,3,1096,7.2521,34.362,21.11,LOW
3120175,남부터미널역,CAFE_BEVERAGE,TIME_00_06,12,4376368,2465,6,1096,0.3748,166.3765,0.23,CLOSED
3120175,남부터미널역,CAFE_BEVERAGE,TIME_06_11,12,4376368,1432960,5,1096,261.4891,166.3765,157.17,HIGH
3120175,남부터미널역,CAFE_BEVERAGE,TIME_11_14,12,4376368,1525737,3,1096,464.0319,166.3765,278.9,VERY_HIGH
3120175,남부터미널역,CAFE_BEVERAGE,TIME_14_17,12,4376368,824805,3,1096,250.8531,166.3765,150.77,HIGH
3120175,남부터미널역,CAFE_BEVERAGE,TIME_17_21,12,4376368,558155,4,1096,127.3164,166.3765,76.52,MEDIUM
3120175,남부터미널역,CAFE_BEVERAGE,TIME_21_24,12,4376368,32246,3,1096,9.8072,166.3765,5.89,CLOSED
3120175,남부터미널역,BAKERY,TIME_00_06,12,1133975,0,6,1096,0.0,43.1104,0.0,CLOSED
3120175,남부터미널역,BAKERY,TIME_06_11,12,1133975,331465,5,1096,60.4863,43.1104,140.31,HIGH
3120175,남부터미널역,BAKERY,TIME_11_14,12,1133975,245549,3,1096,74.6804,43.1104,173.23,HIGH
3120175,남부터미널역,BAKERY,TIME_14_17,12,1133975,219914,3,1096,66.8838,43.1104,155.15,HIGH
3120175,남부터미널역,BAKERY,TIME_17_21,12,1133975,288181,4,1096,65.7347,43.1104,152.48,HIGH
3120175,남부터미널역,BAKERY,TIME_21_24,12,1133975,48866,3,1096,14.8619,43.1104,34.47,LOW
3120176,논현역 4번,KOREAN_FOOD,TIME_00_06,12,116139,30655,6,1096,4.6616,4.4153,105.58,MEDIUM
3120176,논현역 4번,KOREAN_FOOD,TIME_06_11,12,116139,2000,5,1096,0.365,4.4153,8.27,CLOSED
3120176,논현역 4번,KOREAN_FOOD,TIME_11_14,12,116139,11932,3,1096,3.629,4.4153,82.19,MEDIUM
3120176,논현역 4번,KOREAN_FOOD,TIME_14_17,12,116139,3205,3,1096,0.9748,4.4153,22.08,LOW
3120176,논현역 4번,KOREAN_FOOD,TIME_17_21,12,116139,39569,4,1096,9.0258,4.4153,204.42,HIGH
3120176,논현역 4번,KOREAN_FOOD,TIME_21_24,12,116139,28778,3,1096,8.7524,4.4153,198.23,HIGH
3120176,논현역 4번,CAFE_BEVERAGE,TIME_00_06,12,37596,0,6,1096,0.0,1.4293,0.0,CLOSED
3120176,논현역 4번,CAFE_BEVERAGE,TIME_06_11,12,37596,2458,5,1096,0.4485,1.4293,31.38,LOW
3120176,논현역 4번,CAFE_BEVERAGE,TIME_11_14,12,37596,12804,3,1096,3.8942,1.4293,272.45,VERY_HIGH
3120176,논현역 4번,CAFE_BEVERAGE,TIME_14_17,12,37596,12481,3,1096,3.7959,1.4293,265.58,VERY_HIGH
3120176,논현역 4번,CAFE_BEVERAGE,TIME_17_21,12,37596,9518,4,1096,2.1711,1.4293,151.9,HIGH
3120176,논현역 4번,CAFE_BEVERAGE,TIME_21_24,12,37596,335,3,1096,0.1019,1.4293,7.13,CLOSED
3120177,신논현역 1번,KOREAN_FOOD,TIME_00_06,12,324271,11036,6,1096,1.6782,12.3278,13.61,LOW
3120177,신논현역 1번,KOREAN_FOOD,TIME_06_11,12,324271,7982,5,1096,1.4566,12.3278,11.82,LOW
3120177,신논현역 1번,KOREAN_FOOD,TIME_11_14,12,324271,161746,3,1096,49.1928,12.3278,399.04,VERY_HIGH
3120177,신논현역 1번,KOREAN_FOOD,TIME_14_17,12,324271,25754,3,1096,7.8327,12.3278,63.54,LOW
3120177,신논현역 1번,KOREAN_FOOD,TIME_17_21,12,324271,79846,4,1096,18.213,12.3278,147.74,HIGH
3120177,신논현역 1번,KOREAN_FOOD,TIME_21_24,12,324271,37907,3,1096,11.5289,12.3278,93.52,MEDIUM
3120177,신논현역 1번,WESTERN_FOOD,TIME_00_06,12,79413,0,6,1096,0.0,3.019,0.0,CLOSED
3120177,신논현역 1번,WESTERN_FOOD,TIME_06_11,12,79413,120,5,1096,0.0219,3.019,0.73,CLOSED
3120177,신논현역 1번,WESTERN_FOOD,TIME_11_14,12,79413,52927,3,1096,16.097,3.019,533.18,VERY_HIGH
3120177,신논현역 1번,WESTERN_FOOD,TIME_14_17,12,79413,8922,3,1096,2.7135,3.019,89.88,MEDIUM
3120177,신논현역 1번,WESTERN_FOOD,TIME_17_21,12,79413,17444,4,1096,3.979,3.019,131.8,HIGH
3120177,신논현역 1번,WESTERN_FOOD,TIME_21_24,12,79413,0,3,1096,0.0,3.019,0.0,CLOSED
3120177,신논현역 1번,BUNSIK,TIME_00_06,12,134155,8507,6,1096,1.2936,5.1002,25.36,LOW
3120177,신논현역 1번,BUNSIK,TIME_06_11,12,134155,24351,5,1096,4.4436,5.1002,87.13,MEDIUM
3120177,신논현역 1번,BUNSIK,TIME_11_14,12,134155,44661,3,1096,13.583,5.1002,266.32,VERY_HIGH
3120177,신논현역 1번,BUNSIK,TIME_14_17,12,134155,16219,3,1096,4.9328,5.1002,96.72,MEDIUM
3120177,신논현역 1번,BUNSIK,TIME_17_21,12,134155,29836,4,1096,6.8057,5.1002,133.44,HIGH
3120177,신논현역 1번,BUNSIK,TIME_21_24,12,134155,10581,3,1096,3.2181,5.1002,63.1,LOW
3120177,신논현역 1번,CAFE_BEVERAGE,TIME_00_06,12,920639,16412,6,1096,2.4957,35.0,7.13,CLOSED
3120177,신논현역 1번,CAFE_BEVERAGE,TIME_06_11,12,920639,80101,5,1096,14.617,35.0,41.76,LOW
3120177,신논현역 1번,CAFE_BEVERAGE,TIME_11_14,12,920639,274858,3,1096,83.5943,35.0,238.84,VERY_HIGH
3120177,신논현역 1번,CAFE_BEVERAGE,TIME_14_17,12,920639,208805,3,1096,63.5052,35.0,181.44,HIGH
3120177,신논현역 1번,CAFE_BEVERAGE,TIME_17_21,12,920639,239332,4,1096,54.5922,35.0,155.98,HIGH
3120177,신논현역 1번,CAFE_BEVERAGE,TIME_21_24,12,920639,101131,3,1096,30.7576,35.0,87.88,MEDIUM
3120178,신사역,KOREAN_FOOD,TIME_00_06,12,5015147,231770,6,1096,35.2448,190.661,18.49,LOW
3120178,신사역,KOREAN_FOOD,TIME_06_11,12,5015147,171080,5,1096,31.219,190.661,16.37,LOW
3120178,신사역,KOREAN_FOOD,TIME_11_14,12,5015147,2079438,3,1096,632.4325,190.661,331.71,VERY_HIGH
3120178,신사역,KOREAN_FOOD,TIME_14_17,12,5015147,447752,3,1096,136.1776,190.661,71.42,MEDIUM
3120178,신사역,KOREAN_FOOD,TIME_17_21,12,5015147,1450929,4,1096,330.9601,190.661,173.59,HIGH
3120178,신사역,KOREAN_FOOD,TIME_21_24,12,5015147,634178,3,1096,192.8765,190.661,101.16,MEDIUM
3120178,신사역,CHINESE_FOOD,TIME_00_06,12,359408,18014,6,1096,2.7394,13.6636,20.05,LOW
3120178,신사역,CHINESE_FOOD,TIME_06_11,12,359408,16130,5,1096,2.9434,13.6636,21.54,LOW
3120178,신사역,CHINESE_FOOD,TIME_11_14,12,359408,160620,3,1096,48.8504,13.6636,357.52,VERY_HIGH
3120178,신사역,CHINESE_FOOD,TIME_14_17,12,359408,39548,3,1096,12.028,13.6636,88.03,MEDIUM
3120178,신사역,CHINESE_FOOD,TIME_17_21,12,359408,90154,4,1096,20.5643,13.6636,150.5,HIGH
3120178,신사역,CHINESE_FOOD,TIME_21_24,12,359408,34942,3,1096,10.6271,13.6636,77.78,MEDIUM
3120178,신사역,JAPANESE_FOOD,TIME_00_06,12,1091448,31244,6,1096,4.7512,41.4936,11.45,LOW
3120178,신사역,JAPANESE_FOOD,TIME_06_11,12,1091448,1033,5,1096,0.1885,41.4936,0.45,CLOSED
3120178,신사역,JAPANESE_FOOD,TIME_11_14,12,1091448,293144,3,1096,89.1557,41.4936,214.87,HIGH
3120178,신사역,JAPANESE_FOOD,TIME_14_17,12,1091448,60937,3,1096,18.5332,41.4936,44.67,LOW
3120178,신사역,JAPANESE_FOOD,TIME_17_21,12,1091448,465389,4,1096,106.1562,41.4936,255.84,VERY_HIGH
3120178,신사역,JAPANESE_FOOD,TIME_21_24,12,1091448,239701,3,1096,72.9018,41.4936,175.69,HIGH
3120178,신사역,WESTERN_FOOD,TIME_00_06,12,373209,41472,6,1096,6.3066,14.1883,44.45,LOW
3120178,신사역,WESTERN_FOOD,TIME_06_11,12,373209,26104,5,1096,4.7635,14.1883,33.57,LOW
3120178,신사역,WESTERN_FOOD,TIME_11_14,12,373209,139293,3,1096,42.3641,14.1883,298.58,VERY_HIGH
3120178,신사역,WESTERN_FOOD,TIME_14_17,12,373209,28116,3,1096,8.5511,14.1883,60.27,LOW
3120178,신사역,WESTERN_FOOD,TIME_17_21,12,373209,91002,4,1096,20.7578,14.1883,146.3,HIGH
3120178,신사역,WESTERN_FOOD,TIME_21_24,12,373209,47222,3,1096,14.3619,14.1883,101.22,MEDIUM
3120178,신사역,CHICKEN,TIME_00_06,12,135908,11243,6,1096,1.7097,5.1668,33.09,LOW
3120178,신사역,CHICKEN,TIME_06_11,12,135908,6,5,1096,0.0011,5.1668,0.02,CLOSED
3120178,신사역,CHICKEN,TIME_11_14,12,135908,4966,3,1096,1.5103,5.1668,29.23,LOW
3120178,신사역,CHICKEN,TIME_14_17,12,135908,8024,3,1096,2.4404,5.1668,47.23,LOW
3120178,신사역,CHICKEN,TIME_17_21,12,135908,59183,4,1096,13.4998,5.1668,261.28,VERY_HIGH
3120178,신사역,CHICKEN,TIME_21_24,12,135908,52486,3,1096,15.9629,5.1668,308.95,VERY_HIGH
3120178,신사역,FAST_FOOD,TIME_00_06,12,282885,7,6,1096,0.0011,10.7544,0.01,CLOSED
3120178,신사역,FAST_FOOD,TIME_06_11,12,282885,20778,5,1096,3.7916,10.7544,35.26,LOW
3120178,신사역,FAST_FOOD,TIME_11_14,12,282885,112770,3,1096,34.2974,10.7544,318.91,VERY_HIGH
3120178,신사역,FAST_FOOD,TIME_14_17,12,282885,49083,3,1096,14.9279,10.7544,138.81,HIGH
3120178,신사역,FAST_FOOD,TIME_17_21,12,282885,93165,4,1096,21.2511,10.7544,197.6,HIGH
3120178,신사역,FAST_FOOD,TIME_21_24,12,282885,7082,3,1096,2.1539,10.7544,20.03,LOW
3120178,신사역,BUNSIK,TIME_00_06,12,948625,40390,6,1096,6.142,36.0639,17.03,LOW
3120178,신사역,BUNSIK,TIME_06_11,12,948625,127826,5,1096,23.3259,36.0639,64.68,LOW
3120178,신사역,BUNSIK,TIME_11_14,12,948625,392649,3,1096,119.4188,36.0639,331.13,VERY_HIGH
3120178,신사역,BUNSIK,TIME_14_17,12,948625,137582,3,1096,41.8437,36.0639,116.03,MEDIUM
3120178,신사역,BUNSIK,TIME_17_21,12,948625,212442,4,1096,48.4585,36.0639,134.37,HIGH
3120178,신사역,BUNSIK,TIME_21_24,12,948625,37736,3,1096,11.4769,36.0639,31.82,LOW
3120178,신사역,CAFE_BEVERAGE,TIME_00_06,12,5197676,27516,6,1096,4.1843,197.6002,2.12,CLOSED
3120178,신사역,CAFE_BEVERAGE,TIME_06_11,12,5197676,1306738,5,1096,238.4558,197.6002,120.68,MEDIUM
3120178,신사역,CAFE_BEVERAGE,TIME_11_14,12,5197676,1868503,3,1096,568.2795,197.6002,287.59,VERY_HIGH
3120178,신사역,CAFE_BEVERAGE,TIME_14_17,12,5197676,1057077,3,1096,321.4954,197.6002,162.7,HIGH
3120178,신사역,CAFE_BEVERAGE,TIME_17_21,12,5197676,774950,4,1096,176.7678,197.6002,89.46,MEDIUM
3120178,신사역,CAFE_BEVERAGE,TIME_21_24,12,5197676,162892,3,1096,49.5414,197.6002,25.07,LOW
3120178,신사역,BAKERY,TIME_00_06,12,143829,10,6,1096,0.0015,5.468,0.03,CLOSED
3120178,신사역,BAKERY,TIME_06_11,12,143829,22654,5,1096,4.1339,5.468,75.6,MEDIUM
3120178,신사역,BAKERY,TIME_11_14,12,143829,53658,3,1096,16.3193,5.468,298.45,VERY_HIGH
3120178,신사역,BAKERY,TIME_14_17,12,143829,30622,3,1096,9.3133,5.468,170.32,HIGH
3120178,신사역,BAKERY,TIME_17_21,12,143829,33998,4,1096,7.755,5.468,141.83,HIGH
3120178,신사역,BAKERY,TIME_21_24,12,143829,2887,3,1096,0.878,5.468,16.06,LOW
3120179,양재역,KOREAN_FOOD,TIME_00_06,12,5609396,43404,6,1096,6.6004,213.2526,3.1,CLOSED
3120179,양재역,KOREAN_FOOD,TIME_06_11,12,5609396,68578,5,1096,12.5142,213.2526,5.87,CLOSED
3120179,양재역,KOREAN_FOOD,TIME_11_14,12,5609396,2799941,3,1096,851.5636,213.2526,399.32,VERY_HIGH
3120179,양재역,KOREAN_FOOD,TIME_14_17,12,5609396,540044,3,1096,164.247,213.2526,77.02,MEDIUM
3120179,양재역,KOREAN_FOOD,TIME_17_21,12,5609396,1761998,4,1096,401.9156,213.2526,188.47,HIGH
3120179,양재역,KOREAN_FOOD,TIME_21_24,12,5609396,395431,3,1096,120.2649,213.2526,56.4,LOW
3120179,양재역,CHINESE_FOOD,TIME_00_06,12,412663,1708,6,1096,0.2597,15.6882,1.66,CLOSED
3120179,양재역,CHINESE_FOOD,TIME_06_11,12,412663,164,5,1096,0.0299,15.6882,0.19,CLOSED
3120179,양재역,CHINESE_FOOD,TIME_11_14,12,412663,229312,3,1096,69.7421,15.6882,444.55,VERY_HIGH
3120179,양재역,CHINESE_FOOD,TIME_14_17,12,412663,38153,3,1096,11.6037,15.6882,73.96,MEDIUM
3120179,양재역,CHINESE_FOOD,TIME_17_21,12,412663,109813,4,1096,25.0486,15.6882,159.66,HIGH
3120179,양재역,CHINESE_FOOD,TIME_21_24,12,412663,33513,3,1096,10.1925,15.6882,64.97,LOW
3120179,양재역,JAPANESE_FOOD,TIME_00_06,12,278892,7796,6,1096,1.1855,10.6026,11.18,LOW
3120179,양재역,JAPANESE_FOOD,TIME_06_11,12,278892,1133,5,1096,0.2068,10.6026,1.95,CLOSED
